 ian;mo;jo;jul;pla;      lai(n);    masec(n);     mafruit;       HR(1);       HR(2);       HR(3);       HR(4);       HR(5);      resmes;       drain;        esol;          et;        zrac;       tcult;    AZnit(1);    AZnit(2);    AZnit(3);    AZnit(4);    AZnit(5);        Qles;    QNplante;      azomes; chargefruit;    AZamm(1);    AZamm(2);    AZamm(3);    AZamm(4);    AZamm(5);     CNgrain;  concNO3les;        drat;       fapar;     hauteur;        Hmax;    humidite;    LRACH(1);    LRACH(2);    LRACH(3);    LRACH(4);    LRACH(5);     mafrais;pdsfruitfrais;      Qdrain;        rnet;     QNgrain;     psibase;      mabois;      H2Orec;mafeuiljaune;mafeuilverte;humirac_mean;     tempeff;   deltai(n);     ulai(n);    tustress;   efdensite;     densite;      exolai;   dltams(n);    remobilj;      exofac;     exobiom;         inn;      innlai;        inns;      turfac;       swfac;       Qminh;       Qminr
2022;8;23;235;vig;0.0;0.0;0.0;14.56024;22.30072;23.75016;0.0;0.0;195.46159;0.0;2.56016;2.56016;182.0;23.4;7.00311;29.63459;0.0;0.0;0.0;0.0;0.092;36.6377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.81045;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;6.66039;0.0;0.0;0.0;0.0;0.0;0.0;0.95628;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;36.32971;0.0
2022;8;24;236;vig;0.0;0.0;0.0;27.26141;23.15497;23.75018;0.0;0.0;220.63293;7.83358;2.29506;2.29506;182.0;19.5;4.66022;34.41956;0.01047;0.0;0.0;0.0;0.092;39.09002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.83358;0.0;0.5;0.0;0.87502;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;4.243;0.0;0.0;0.0;0.0;0.0;0.0;0.97268;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;38.07626;0.0
2022;8;25;237;vig;0.0;0.0;0.0;24.72115;23.15497;23.75018;0.0;0.0;216.64296;0.0;3.98998;3.98998;182.0;18.95;5.04673;35.76281;0.01047;0.0;0.0;0.0;0.092;40.81978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.83358;0.0;0.5;0.0;0.80364;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.75996;0.0;0.0;0.0;0.0;0.0;0.0;0.99454;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;39.80602;0.0
2022;8;26;238;vig;0.0;0.0;0.0;24.30276;23.15497;23.75018;0.0;0.0;215.98579;0.0;2.85717;2.85717;182.0;19.8;5.42248;37.00855;0.01047;0.0;0.0;0.0;0.092;42.44127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.83358;0.0;0.5;0.0;0.68475;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.81873;0.0;0.0;0.0;0.0;0.0;0.0;0.98907;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;41.38351;0.0
2022;8;27;239;vig;0.0;0.0;0.0;27.26141;23.15497;23.75018;0.0;0.0;220.63293;35.02754;4.8253;4.8253;182.0;20.65;2.4643;38.41736;3.96413;0.0;0.0;0.0;0.092;43.36559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;42.86112;0.0;0.5;0.0;0.83293;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;4.82549;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;42.89779;0.0
2022;8;28;240;vig;0.0;0.0;0.0;23.57273;23.15497;23.75018;0.0;0.0;214.83911;0.0;5.79382;5.79382;182.0;20.6;2.85054;39.56323;3.96413;0.0;0.0;0.0;0.092;44.8977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;42.86112;0.0;0.5;0.0;0.79241;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;13.76882;0.0;0.0;0.0;0.0;0.0;0.0;0.99454;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;44.4299;0.0
2022;8;29;241;vig;0.0;0.0;0.0;22.53806;23.15497;23.75018;0.0;0.0;213.21399;0.0;1.62514;1.62514;182.0;21.85625;3.17833;40.66508;3.96413;0.0;0.0;0.0;0.092;46.32735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;42.86112;0.0;0.5;0.0;0.62886;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.40891;0.0;0.0;0.0;0.0;0.0;0.0;0.98907;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;45.85955;0.0
2022;8;30;242;vig;0.0;0.0;0.0;21.97254;23.15497;23.75018;0.0;0.0;212.32571;0.0;0.88827;0.88827;182.0;24.27814;3.50784;41.75454;3.96413;0.0;0.0;0.0;0.092;47.74632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;42.86112;0.0;0.5;0.0;0.5056;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.872;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;47.27852;0.0
2022;8;31;243;vig;0.0;0.0;0.0;21.40722;23.15497;23.75018;0.0;0.0;211.43777;0.0;0.88794;0.88794;182.0;23.3683;3.88877;42.87244;3.96413;0.0;0.0;0.0;0.092;49.24514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;42.86112;0.0;0.5;0.0;0.57761;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.84143;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;48.77735;0.0
2022;9;1;244;vig;0.0;0.0;0.0;20.5119;23.15497;23.75018;0.0;0.0;210.03149;0.0;1.40628;1.40628;182.0;20.20569;4.23785;43.97427;3.96413;0.0;0.0;0.0;0.092;50.69606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;42.86112;0.0;0.5;0.0;0.68476;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.32244;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;50.22827;0.0
