 ian;mo;jo;jul;pla;      lai(n);    masec(n);     mafruit;       HR(1);       HR(2);       HR(3);       HR(4);       HR(5);      resmes;       drain;        esol;          et;        zrac;       tcult;    AZnit(1);    AZnit(2);    AZnit(3);    AZnit(4);    AZnit(5);        Qles;    QNplante;      azomes; chargefruit;    AZamm(1);    AZamm(2);    AZamm(3);    AZamm(4);    AZamm(5);     CNgrain;  concNO3les;        drat;       fapar;     hauteur;        Hmax;    humidite;    LRACH(1);    LRACH(2);    LRACH(3);    LRACH(4);    LRACH(5);     mafrais;pdsfruitfrais;      Qdrain;        rnet;     QNgrain;     psibase;      mabois;      H2Orec;mafeuiljaune;mafeuilverte;humirac_mean;     tempeff;   deltai(n);     ulai(n);    tustress;   efdensite;     densite;      exolai;   dltams(n);    remobilj;      exofac;     exobiom;         inn;      innlai;        inns;      turfac;       swfac;       Qminh;       Qminr
2022;8;11;223;vig;0.0;0.0;0.0;14.03359;22.57152;23.75016;0.0;0.0;414.0311;0.0;0.62244;0.62244;182.0;26.09982;3.63894;11.97118;0.0;0.0;0.0;0.0;0.092;15.61012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.51365;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.86692;0.0;0.0;0.0;0.0;0.0;0.0;0.97268;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;15.51212;0.0
2022;8;12;224;vig;0.0;0.0;0.0;13.51057;22.57152;23.75016;0.0;0.0;413.20959;0.0;0.82151;0.82151;182.0;27.94555;3.91384;13.10647;0.0;0.0;0.0;0.0;0.092;17.0203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.61823;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.50482;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;16.92231;0.0
2022;8;13;225;vig;0.0;0.0;0.0;12.94661;22.57152;23.75016;0.0;0.0;412.32379;0.0;0.8858;0.8858;182.0;29.92886;4.20408;14.30949;0.0;0.0;0.0;0.0;0.092;18.51357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.58458;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.0949;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;18.41558;0.0
2022;8;14;226;vig;0.0;0.0;0.0;12.65482;22.56417;23.75016;0.0;0.0;411.82059;0.0;0.5032;0.5032;182.0;28.42762;4.52149;15.60484;0.0;0.0;0.0;0.0;0.092;20.12633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.51082;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.66367;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;20.02834;0.0
2022;8;15;227;vig;0.0;0.0;0.0;12.20671;22.56417;23.75016;0.0;0.0;411.11673;0.0;0.70385;0.70385;182.0;28.95504;4.8219;16.92597;0.0;0.0;0.0;0.0;0.092;21.74786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.5973;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.27407;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;21.64987;0.0
2022;8;16;228;vig;0.0;0.0;0.0;11.71522;22.56417;23.75016;0.0;0.0;410.34476;0.0;0.77199;0.77199;182.0;30.60025;5.11909;18.30207;0.0;0.0;0.0;0.0;0.092;23.42116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.62167;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.3982;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;23.32317;0.0
2022;8;17;229;vig;0.0;0.0;0.0;11.4102;22.56417;23.75016;0.0;0.0;409.86566;0.0;0.4791;0.4791;182.0;27.39476;5.42764;19.76749;0.0;0.0;0.0;0.0;0.092;25.19513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.61934;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.17389;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;25.09714;0.0
2022;8;18;230;vig;0.0;0.0;0.0;10.98104;22.56417;23.75016;0.0;0.0;409.19156;0.0;0.67408;0.67408;182.0;27.04858;5.68468;21.2072;0.0;0.0;0.0;0.0;0.092;26.89188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.75236;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.66591;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;26.79389;0.0
2022;8;19;231;vig;0.0;0.0;0.0;10.53785;22.56417;23.75016;0.0;0.0;408.49545;0.0;0.69613;0.69613;182.0;28.15284;5.92478;22.65346;0.0;0.0;0.0;0.0;0.092;28.57823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.69329;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.21999;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;28.48023;0.0
2022;8;20;232;vig;0.0;0.0;0.0;10.37444;22.51423;23.75016;0.0;0.0;407.93344;0.0;0.56199;0.56199;182.0;29.48357;6.17973;24.13968;0.0;0.0;0.0;0.0;0.092;30.31941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.65245;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.34156;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;30.22141;0.0
