 ian;mo;jo;jul;pla;      lai(n);    masec(n);     mafruit;       HR(1);       HR(2);       HR(3);       HR(4);       HR(5);      resmes;       drain;        esol;          et;        zrac;       tcult;    AZnit(1);    AZnit(2);    AZnit(3);    AZnit(4);    AZnit(5);        Qles;    QNplante;      azomes; chargefruit;    AZamm(1);    AZamm(2);    AZamm(3);    AZamm(4);    AZamm(5);     CNgrain;  concNO3les;        drat;       fapar;     hauteur;        Hmax;    humidite;    LRACH(1);    LRACH(2);    LRACH(3);    LRACH(4);    LRACH(5);     mafrais;pdsfruitfrais;      Qdrain;        rnet;     QNgrain;     psibase;      mabois;      H2Orec;mafeuiljaune;mafeuilverte;humirac_mean;     tempeff;   deltai(n);     ulai(n);    tustress;   efdensite;     densite;      exolai;   dltams(n);    remobilj;      exofac;     exobiom;         inn;      innlai;        inns;      turfac;       swfac;       Qminh;       Qminr
2022;8;11;223;vig;0.0;0.0;0.0;12.97475;22.6773;23.75016;0.0;0.0;413.01459;0.0;0.63469;0.63469;182.0;26.5088;3.64075;12.1228;0.0;0.0;0.0;0.0;0.092;15.76355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.50806;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.2222;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;15.66555;0.0
2022;8;12;224;vig;0.0;0.0;0.0;12.75243;22.59791;23.75016;0.0;0.0;412.18008;0.0;0.8345;0.8345;182.0;28.44866;3.90575;13.28646;0.0;0.0;0.0;0.0;0.092;17.1922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.61746;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;11.16685;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;17.0942;0.0
2022;8;13;225;vig;0.0;0.0;0.0;12.51626;22.51274;23.75016;0.0;0.0;411.28854;0.0;0.89155;0.89155;182.0;30.37166;4.19854;14.52347;0.0;0.0;0.0;0.0;0.092;18.72201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.58476;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;11.54376;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;18.624;0.0
2022;8;14;226;vig;0.0;0.0;0.0;12.18095;22.51274;23.75016;0.0;0.0;410.76187;0.0;0.52668;0.52668;182.0;28.94811;4.52096;15.85431;0.0;0.0;0.0;0.0;0.092;20.37527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.50022;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.40787;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;20.27726;0.0
2022;8;15;227;vig;0.0;0.0;0.0;11.62721;22.51274;23.75016;0.0;0.0;409.89209;0.0;0.86977;0.86977;182.0;29.5479;4.81576;17.21617;0.0;0.0;0.0;0.0;0.092;22.03193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.59936;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.60316;0.0;0.0;0.0;0.0;0.0;0.0;0.96721;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;21.93392;0.0
2022;8;16;228;vig;0.0;0.0;0.0;11.04816;22.51274;23.75016;0.0;0.0;408.98257;0.0;0.90951;0.90951;182.0;31.1589;5.10347;18.63951;0.0;0.0;0.0;0.0;0.092;23.74298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.62482;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;11.54658;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;23.64497;0.0
2022;8;17;229;vig;0.0;0.0;0.0;10.73405;22.51274;23.75016;0.0;0.0;408.48923;0.0;0.49337;0.49337;182.0;27.91526;5.396;20.1576;0.0;0.0;0.0;0.0;0.092;25.5536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.61276;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.89548;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;25.4556;0.0
2022;8;18;230;vig;0.0;0.0;0.0;10.32221;22.48833;23.75016;0.0;0.0;407.69305;0.0;0.79616;0.79616;182.0;27.58849;5.64571;21.65124;0.0;0.0;0.0;0.0;0.092;27.29695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.75411;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.71562;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;27.19895;0.0
2022;8;19;231;vig;0.0;0.0;0.0;9.81783;22.48833;23.75016;0.0;0.0;406.90082;0.0;0.79223;0.79223;182.0;28.63528;5.8912;23.15326;0.0;0.0;0.0;0.0;0.092;29.04446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.69623;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;11.01955;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;28.94645;0.0
2022;8;20;232;vig;0.0;0.0;0.0;9.44787;22.48833;23.75016;0.0;0.0;406.31973;0.0;0.58109;0.58109;182.0;30.22126;6.13144;24.69715;0.0;0.0;0.0;0.0;0.092;30.8286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.64905;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.77872;0.0;0.0;0.0;0.0;0.0;0.0;0.96175;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;30.73059;0.0
2022;8;21;233;vig;0.0;0.0;0.0;9.21368;22.48833;23.75016;0.0;0.0;405.95187;0.0;0.36785;0.36785;182.0;28.80608;6.37771;26.31223;0.0;0.0;0.0;0.0;0.092;32.68995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.46488;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.88097;0.0;0.0;0.0;0.0;0.0;0.0;0.95628;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;32.59193;0.0
2022;8;22;234;vig;0.0;0.0;0.0;8.97259;22.48833;23.75016;0.0;0.0;405.57321;0.0;0.37867;0.37867;182.0;26.69957;6.60189;27.9298;0.0;0.0;0.0;0.0;0.092;34.53169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.51539;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.72448;0.0;0.0;0.0;0.0;0.0;0.0;0.95628;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;34.43368;0.0
2022;8;23;235;vig;0.0;0.0;0.0;14.62137;22.34149;23.75016;0.0;0.0;413.54831;0.0;2.52492;2.52492;182.0;23.4;7.00688;29.50696;0.0;0.0;0.0;0.0;0.092;36.51384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.80696;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;6.66039;0.0;0.0;0.0;0.0;0.0;0.0;0.95628;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;36.20583;0.0
2022;8;24;236;vig;0.0;0.0;0.0;27.26141;23.15497;23.75018;0.0;0.0;438.37439;8.21385;2.26004;2.26004;182.0;19.5;4.64902;34.29737;0.01355;0.0;0.0;0.0;0.092;38.95994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.21385;0.0;0.6;0.0;0.86271;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;4.243;0.0;0.0;0.0;0.0;0.0;0.0;0.97268;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;37.94593;0.0
2022;8;25;237;vig;0.0;0.0;0.0;24.72257;23.15497;23.75018;0.0;0.0;434.38663;0.0;3.98776;3.98776;182.0;18.95;5.03439;35.63216;0.01355;0.0;0.0;0.0;0.092;40.6801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.21385;0.0;0.6;0.0;0.79727;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.75996;0.0;0.0;0.0;0.0;0.0;0.0;0.99454;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;39.66611;0.0
2022;8;26;238;vig;0.0;0.0;0.0;24.32209;23.15497;23.75018;0.0;0.0;433.7576;0.0;2.82904;2.82904;182.0;19.8;5.4092;36.87077;0.01355;0.0;0.0;0.0;0.092;42.29352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.21385;0.0;0.6;0.0;0.68269;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.81873;0.0;0.0;0.0;0.0;0.0;0.0;0.98907;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;41.23552;0.0
2022;8;27;239;vig;0.0;0.0;0.0;27.26141;23.15497;23.75018;0.0;0.0;438.37439;35.0579;4.8253;4.8253;182.0;20.65;2.46007;38.23286;3.99828;0.0;0.0;0.0;0.092;44.68716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.82054;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;4.82549;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;42.74321;0.0
2022;8;28;240;vig;0.0;0.0;0.0;23.61975;23.15497;23.75018;0.0;0.0;432.65445;0.0;5.71995;5.71995;182.0;20.6;2.84551;39.37339;3.99828;0.0;0.0;0.0;0.092;46.21313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.78796;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;13.76882;0.0;0.0;0.0;0.0;0.0;0.0;0.99454;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;44.26918;0.0
2022;8;29;241;vig;0.0;0.0;0.0;22.60064;23.15497;23.75018;0.0;0.0;431.05371;0.0;1.60073;1.60073;182.0;21.83063;3.17355;40.47062;3.99828;0.0;0.0;0.0;0.092;47.6384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.63071;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.42929;0.0;0.0;0.0;0.0;0.0;0.0;0.98907;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;45.69445;0.0
2022;8;30;242;vig;0.0;0.0;0.0;22.03568;23.15497;23.75018;0.0;0.0;430.16635;0.0;0.88737;0.88737;182.0;24.21478;3.50188;41.55546;3.99828;0.0;0.0;0.0;0.092;49.05157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.51486;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.91913;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;47.10761;0.0
2022;8;31;243;vig;0.0;0.0;0.0;21.47342;23.15497;23.75018;0.0;0.0;429.2832;0.0;0.88315;0.88315;182.0;23.30785;3.88059;42.66801;3.99828;0.0;0.0;0.0;0.092;50.54282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.58411;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.88628;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;48.59886;0.0
2022;9;1;244;vig;0.0;0.0;0.0;20.56704;23.15497;23.75018;0.0;0.0;427.85956;0.0;1.42364;1.42364;182.0;20.14387;4.22933;43.76442;3.99828;0.0;0.0;0.0;0.092;51.98798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.68506;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.36056;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;50.04402;0.0
2022;9;2;245;vig;0.0;0.0;0.0;19.79429;23.15497;23.75018;0.0;0.0;426.64578;0.0;1.21376;1.21376;182.0;19.50752;4.49576;44.79111;3.99828;0.0;0.0;0.0;0.092;53.2811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.62709;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.8885;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;51.33714;0.0
2022;9;3;246;vig;0.0;0.0;0.0;19.13404;23.15497;23.75018;0.0;0.0;425.60873;0.0;1.03706;1.03706;182.0;20.44664;4.73802;45.77222;3.99828;0.0;0.0;0.0;0.092;54.50447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.50796;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.25654;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;52.5605;0.0
2022;9;4;247;vig;0.0;0.0;0.0;18.89624;23.15497;23.75018;0.0;0.0;425.23523;0.0;0.37351;0.37351;182.0;20.76653;4.98775;46.73586;3.99828;0.0;0.0;0.0;0.092;55.71784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.45073;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;7.6607;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;53.77385;0.0
2022;9;5;248;vig;0.0;0.0;0.0;18.71748;23.15497;23.75018;0.0;0.0;424.95444;0.0;0.28078;0.28078;182.0;24.10902;5.23448;47.68253;3.99828;0.0;0.0;0.0;0.092;56.91123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.47983;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;7.73226;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;54.96725;0.0
2022;9;6;249;vig;0.0;0.0;0.0;18.51651;23.15497;23.75018;0.0;0.0;424.63879;0.0;0.31566;0.31566;182.0;23.00975;5.52991;48.6739;3.99828;0.0;0.0;0.0;0.092;58.19804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.46059;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;7.33441;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;56.25406;0.0
2022;9;7;250;vig;0.0;0.0;0.0;18.34104;23.15497;23.75018;0.0;0.0;424.36316;0.0;0.27561;0.27561;182.0;24.06738;5.80323;49.65694;3.99828;0.0;0.0;0.0;0.092;59.4544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.45268;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;7.42261;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;57.5104;0.0
2022;9;8;251;vig;0.0;0.0;0.0;19.31817;23.15497;23.75018;0.0;0.0;425.89795;0.0;3.16521;3.16521;182.0;24.25;6.18432;50.66221;3.99828;0.0;0.0;0.0;0.092;60.84076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.69216;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;6.40468;0.0;0.0;0.0;0.0;0.0;0.0;0.97268;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;58.80276;0.0
2022;9;9;252;vig;0.0;0.0;0.0;20.43219;23.15497;23.75018;0.0;0.0;427.64774;0.0;2.95022;2.95022;182.0;21.95;6.58691;51.68215;3.99828;0.0;0.0;0.0;0.092;62.26329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.67835;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;9.70971;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;60.13129;0.0
2022;9;10;253;vig;0.0;0.0;0.0;18.83384;23.15497;23.75018;0.0;0.0;425.13721;0.0;2.51053;2.51053;182.0;22.30023;6.87597;52.66889;3.99828;0.0;0.0;0.0;0.092;63.53909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.67276;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;10.59688;0.0;0.0;0.0;0.0;0.0;0.0;0.98361;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;61.40709;0.0
2022;9;11;254;vig;0.0;0.0;0.0;17.63894;23.15497;23.75018;0.0;0.0;423.26038;0.0;1.87682;1.87682;182.0;22.14268;7.14061;53.6522;3.99828;0.0;0.0;0.0;0.092;64.78704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;43.27175;0.0;0.6;0.0;0.64601;0.00264;0.04;0.00194;0.0;0.0;0.0;0.0;0.0;8.6895;0.0;0.0;0.0;0.0;0.0;0.0;0.97814;0.0;0.0;0.0;1.0;0.0;0.44;1.0;0.0;0.0;0.0;1.0;0.00158;1.0;1.0;1.0;1.0;62.65504;0.0
