 ian;mo;jo;jul;pla;      lai(n);    masec(n);     mafruit;       HR(1);       HR(2);       HR(3);       HR(4);       HR(5);      resmes;       drain;        esol;          et;        zrac;       tcult;    AZnit(1);    AZnit(2);    AZnit(3);    AZnit(4);    AZnit(5);        Qles;    QNplante;      azomes; chargefruit;    AZamm(1);    AZamm(2);    AZamm(3);    AZamm(4);    AZamm(5);     CNgrain;  concNO3les;        drat;       fapar;     hauteur;        Hmax;    humidite;    LRACH(1);    LRACH(2);    LRACH(3);    LRACH(4);    LRACH(5);     mafrais;pdsfruitfrais;      Qdrain;        rnet;     QNgrain;     psibase;      mabois;      H2Orec;mafeuiljaune;mafeuilverte;humirac_mean;     tempeff;   deltai(n);     ulai(n);    tustress;   efdensite;     densite;      exolai;   dltams(n);    remobilj;      exofac;     exobiom;         inn;      innlai;        inns;      turfac;       swfac;       Qminh;       Qminr
2023;10;23;296;vig;0.0;4.16665;0.0;27.26141;23.15497;18.63835;0.0;0.0;220.63293;0.0;1.76213;1.76213;182.0;14.5;2.85852;140.91467;121.52995;0.0;0.0;0.11203;7.65144;155.15323;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.69572;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;2.58536;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;7.9;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10301;1.0;1.0;1.0;1.0;261.91919;-0.60319
2023;10;24;297;vig;0.0;4.16665;0.0;26.25547;23.15497;18.63835;0.0;0.0;219.0529;0.0;1.58003;1.58003;182.0;11.1;2.98987;141.3008;121.52825;0.0;0.0;0.11203;7.66144;155.67055;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.69591;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;3.07796;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;4.5;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10315;1.0;1.0;1.0;1.0;262.47186;-0.63807
2023;10;25;298;vig;0.0;4.16665;0.0;25.8785;23.15497;18.63835;0.0;0.0;218.4608;0.0;0.6835;0.6835;182.0;14.25;3.10204;141.6563;121.52658;0.0;0.0;0.11203;7.67144;156.13806;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.77841;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.35921;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;1.1;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10329;1.0;1.0;1.0;1.0;262.9527;-0.65308
2023;10;26;299;vig;0.0;4.16665;0.0;25.12526;23.15497;18.63835;0.0;0.0;217.27768;0.0;1.18311;1.18311;182.0;14.65;3.23141;142.01941;121.52483;0.0;0.0;0.11203;7.68144;156.63043;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.65949;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.76646;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;4.25;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10342;1.0;1.0;1.0;1.0;263.46603;-0.66563
2023;10;27;300;vig;0.0;4.16665;0.0;24.47654;23.12347;18.63835;0.0;0.0;216.06621;0.0;1.21148;1.21148;182.0;14.3;3.37091;142.38234;121.52316;0.0;0.0;0.11203;7.69144;157.13271;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.57514;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.23973;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;4.65;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10356;1.0;1.0;1.0;1.0;263.97668;-0.66563
2023;10;28;301;vig;0.0;4.16665;0.0;24.20318;23.08132;18.63835;0.0;0.0;215.37914;0.0;0.68706;0.68706;182.0;13.45;3.50664;142.74103;121.52145;0.0;0.0;0.11203;7.70144;157.62698;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.75567;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;2.06376;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;4.3;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.1037;1.0;1.0;1.0;1.0;264.47943;-0.66563
2023;10;29;302;vig;0.0;4.16665;0.0;24.12001;23.06839;18.63835;0.0;0.0;215.16953;0.0;0.20962;0.20962;182.0;12.15;3.63385;143.09081;121.51976;0.0;0.0;0.11203;7.71144;158.10384;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.54998;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;0.93403;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;3.45;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10383;1.0;1.0;1.0;1.0;264.9646;-0.66563
2023;10;30;303;vig;0.0;4.16665;0.0;24.29735;23.02726;18.63835;0.0;0.0;215.19664;0.0;0.66625;0.66625;182.0;15.0;3.77087;143.42615;121.51808;0.0;0.0;0.11203;7.72144;158.57608;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.74191;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.35356;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;2.15;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10397;1.0;1.0;1.0;1.0;265.42334;-0.66563
2023;10;31;304;vig;0.0;4.16665;0.0;23.94975;23.02726;18.63835;0.0;0.0;214.65067;0.0;0.54598;0.54598;182.0;15.4;3.91059;143.77309;121.51639;0.0;0.0;0.11203;7.73144;159.06261;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.62032;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.219;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;5.0;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.1041;1.0;1.0;1.0;1.0;265.91833;-0.66563
2023;11;1;305;vig;0.0;4.16665;0.0;23.80383;23.02726;18.63835;0.0;0.0;214.42146;0.0;0.2292;0.2292;182.0;13.7;4.05466;144.12448;121.51469;0.0;0.0;0.11203;7.74144;159.55794;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.64605;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.15747;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;5.4;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10424;1.0;1.0;1.0;1.0;266.42215;-0.66563
2023;11;2;306;vig;0.0;4.16665;0.0;23.61795;23.02726;18.63835;0.0;0.0;214.1295;0.0;0.29196;0.29196;182.0;13.75;4.18247;144.46605;121.51297;0.0;0.0;0.11203;7.75144;160.02718;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.83367;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.53727;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;3.7;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10438;1.0;1.0;1.0;1.0;266.89984;-0.66563
2023;11;3;307;vig;0.0;4.16665;0.0;23.47799;23.02726;18.63835;0.0;0.0;213.90968;0.0;0.21982;0.21982;182.0;12.9;4.30941;144.80469;121.51125;0.0;0.0;0.11203;7.76144;160.49263;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.72953;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.20389;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;3.75;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10451;1.0;1.0;1.0;1.0;267.37372;-0.66563
2023;11;4;308;vig;0.0;4.16665;0.0;23.35772;23.02726;18.63835;0.0;0.0;213.72075;0.0;0.18892;0.18892;182.0;11.6;4.42728;145.13464;121.5096;0.0;0.0;0.11203;7.77144;160.94029;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.72697;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;1.06658;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;2.9;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10465;1.0;1.0;1.0;1.0;267.82968;-0.66563
2023;11;5;309;vig;0.0;4.16665;0.0;23.30628;23.02726;18.63835;0.0;0.0;213.63995;0.0;0.0808;0.0808;182.0;10.2;4.53305;145.45067;121.50793;0.0;0.0;0.11203;7.78144;161.36195;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.60313;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;0.46516;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;1.6;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10479;1.0;1.0;1.0;1.0;268.2598;-0.66563
2023;11;6;310;vig;0.0;4.16665;0.0;23.2697;23.02726;18.63835;0.0;0.0;213.5825;0.0;0.05745;0.05745;182.0;9.3;4.62723;145.74937;121.50624;0.0;0.0;0.11203;7.79144;161.75476;0.0;0.0;0.0;0.0;0.0;0.0;0.08583;0.15237;325.60394;0.0;1.5;0.0;0.59706;0.00307;0.05069;0.00392;0.0;0.0;35.4356;21.76721;0.0;0.33402;4.42264;0.0;0.0;0.76837;0.0;0.0;0.86885;0.2;0.0;3.0;1.0;1.0;0.44;1.0;0.0;0.0;0.0;1.0;0.10492;1.0;1.0;1.0;1.0;268.66101;-0.66563
